CHROM	START	END	gc	map
chr7	106000001	106500000	0.401851	0.966378
chr7	106500001	107000000	0.391345	0.975835
chr7	107000001	107500000	0.384461	0.970273
chr7	107500001	108000000	0.401911	0.985547
chr7	108000001	108500000	0.385999	0.972414
chr7	108500001	109000000	0.358457	0.969042
chr7	109000001	109500000	0.350731	0.953149
chr7	109500001	110000000	0.357185	0.950503
chr7	110000001	110500000	0.370479	0.94694
chr7	110500001	111000000	0.355329	0.980268
chr7	111000001	111500000	0.385405	0.956728
chr7	111500001	112000000	0.385749	0.980157
chr7	112000001	112500000	0.387165	0.973018
chr7	112500001	113000000	0.367125	0.950925
chr7	113000001	113500000	0.359683	0.925591
chr7	113500001	114000000	0.358915	0.980149
chr7	114000001	114500000	0.354437	0.984606
chr7	114500001	115000000	0.360295	0.963651
chr7	115000001	115500000	0.350649	0.988303
chr7	115500001	116000000	0.360613	0.978881
chr7	116000001	116500000	0.390815	0.953395
chr7	116500001	117000000	0.395631	0.990895
chr7	117000001	117500000	0.369475	0.984532
chr7	117500001	118000000	0.374339	0.973145
chr7	118000001	118500000	0.347279	0.985596
chr7	118500001	119000000	0.343593	0.9778
chr7	119000001	119500000	0.344075	0.954621
chr7	119500001	120000000	0.350705	0.973562
chr7	120000001	120500000	0.359165	0.992094
chr7	120500001	121000000	0.368343	0.96454
chr7	121000001	121500000	0.370593	0.976723
chr7	121500001	122000000	0.371409	0.967961
chr7	122000001	122500000	0.365483	0.966453
chr7	122500001	123000000	0.366005	0.980639
chr7	123000001	123500000	0.372935	0.956198
chr7	123500001	124000000	0.369643	0.96965
chr7	124000001	124500000	0.362003	0.973038
chr7	124500001	125000000	0.359541	0.963366
chr7	125000001	125500000	0.346779	0.984714
chr7	125500001	126000000	0.350413	0.971044
chr7	126000001	126500000	0.363393	0.965674
chr7	126500001	127000000	0.385799	0.960716
chr7	127000001	127500000	0.406311	0.980487
chr7	127500001	128000000	0.460461	0.976679
chr7	128500001	129000000	0.444165	0.985309
chr7	129000001	129500000	0.443987	0.985223
chr7	129500001	130000000	0.436147	0.981554
chr7	130000001	130500000	0.328791	0.962596
chr7	130500001	131000000	0.419707	0.989715
chr7	131000001	131500000	0.429113	0.991569
chr7	131500001	132000000	0.456961	0.980787
chr7	132000001	132500000	0.455473	0.984498
chr7	132500001	133000000	0.397817	0.982128
chr7	133000001	133500000	0.376293	0.987236
chr7	133500001	134000000	0.397777	0.975373
chr7	134000001	134500000	0.422319	0.988567
chr7	134500001	135000000	0.408033	0.978069
chr7	135000001	135500000	0.413233	0.991644
chr7	135500001	136000000	0.394413	0.972934
chr7	136000001	136500000	0.366861	0.957208
chr7	136500001	137000000	0.366837	0.953408
chr7	137000001	137500000	0.388545	0.980455
chr7	137500001	138000000	0.414449	0.985017
chr7	138000001	138500000	0.426417	0.972032
chr7	138500001	139000000	0.422067	0.974456
chr7	139000001	139500000	0.430743	0.980361
chr7	139500001	140000000	0.441691	0.985246
chr7	140000001	140500000	0.454217	0.953375
chr7	140500001	141000000	0.413019	0.963581
chr7	141000001	141500000	0.420891	0.981342
chr7	141500001	142000000	0.392855	0.955897
chr7	142000001	142500000	0.341801	0.976337
chr7	142500001	143000000	0.420935	0.973178
chr7	144000001	144500000	0.391855	0.900517
chr7	144500001	145000000	0.373295	0.974837
chr7	145000001	145500000	0.358989	0.957174
chr7	145500001	146000000	0.359377	0.950433
chr7	146000001	146500000	0.357733	0.978718
chr7	146500001	147000000	0.360713	0.960027
chr7	147000001	147500000	0.372677	0.976939
chr7	147500001	148000000	0.401447	0.975504
chr7	148000001	148500000	0.427321	0.970867
chr7	148500001	149000000	0.461749	0.975312
chr7	149000001	149500000	0.460099	0.968371
chr7	150000001	150500000	0.438037	0.934895
chr7	150500001	151000000	0.523255	0.990499
chr7	151000001	151500000	0.476535	0.990387
chr7	151500001	152000000	0.427547	0.943632
chr7	152000001	152500000	0.439923	0.933638
chr7	152500001	153000000	0.434733	0.942306
chr7	153000001	153500000	0.408889	0.911879
chr7	154000001	154500000	0.337645	0.979997
chr7	154500001	155000000	0.456551	0.990375
chr7	155000001	155500000	0.490115	0.975757
chr7	155500001	156000000	0.482069	0.992785
chr7	156000001	156500000	0.433761	0.984904
chr7	156500001	157000000	0.436975	0.966394
chr7	157000001	157500000	0.501117	0.967548
chr7	157500001	158000000	0.514917	0.960415
chr7	158000001	158500000	0.491329	0.95812
chr7	158500001	159000000	0.467495	0.967385
chr7	159000001	159138663	0.375885	0.937978
chr8	500001	1000000	0.483719	0.942081
chr8	1000001	1500000	0.482221	0.930865
chr8	1500001	2000000	0.481877	0.958078
chr8	2000001	2500000	0.434763	0.933142
chr8	2500001	3000000	0.392805	0.987213
chr8	3000001	3500000	0.391907	0.964686
chr8	3500001	4000000	0.385055	0.985122
chr8	4000001	4500000	0.379415	0.990596
chr8	4500001	5000000	0.377313	0.985954
chr8	5000001	5500000	0.378723	0.974973
chr8	5500001	6000000	0.385729	0.978558
chr8	6000001	6500000	0.425045	0.976547
chr8	8500001	9000000	0.428855	0.98474
chr8	9000001	9500000	0.420633	0.978129
chr8	9500001	10000000	0.414687	0.969973
chr8	10000001	10500000	0.452455	0.98531
chr8	10500001	11000000	0.467817	0.979163
chr8	11000001	11500000	0.451127	0.985714
chr8	12500001	13000000	0.422189	0.948551
chr8	13000001	13500000	0.378671	0.980556
chr8	13500001	14000000	0.360251	0.981903
chr8	14000001	14500000	0.348911	0.97494
chr8	14500001	15000000	0.356687	0.977314
chr8	15000001	15500000	0.375409	0.967015
chr8	15500001	16000000	0.369509	0.983412
chr8	16000001	16500000	0.352101	0.980338
chr8	16500001	17000000	0.373733	0.960725
chr8	17000001	17500000	0.400857	0.99137
chr8	17500001	18000000	0.393143	0.991856
chr8	18000001	18500000	0.392889	0.982798
chr8	18500001	19000000	0.402387	0.98932
chr8	19000001	19500000	0.417555	0.989912
chr8	19500001	20000000	0.410845	0.975993
chr8	20000001	20500000	0.445317	0.994255
chr8	20500001	21000000	0.430331	0.984729
chr8	21000001	21500000	0.436537	0.990267
chr8	21500001	22000000	0.496039	0.980582
chr8	22000001	22500000	0.479321	0.989138
chr8	22500001	23000000	0.479813	0.992054
chr8	23000001	23500000	0.457329	0.973138
chr8	23500001	24000000	0.403253	0.98283
chr8	24000001	24500000	0.369907	0.967321
chr8	24500001	25000000	0.398325	0.975168
chr8	25000001	25500000	0.414697	0.982287
chr8	25500001	26000000	0.416457	0.970349
chr8	26000001	26500000	0.429575	0.984313
chr8	26500001	27000000	0.402983	0.962408
chr8	27000001	27500000	0.457055	0.985645
chr8	27500001	28000000	0.438593	0.991578
chr8	28000001	28500000	0.431569	0.991545
chr8	28500001	29000000	0.411921	0.973332
chr8	29000001	29500000	0.429675	0.974606
chr8	29500001	30000000	0.421641	0.991758
chr8	30000001	30500000	0.425347	0.98414
chr8	30500001	31000000	0.398427	0.985036
chr8	31000001	31500000	0.386399	0.956427
chr8	31500001	32000000	0.373889	0.971374
chr8	32000001	32500000	0.385321	0.987156
chr8	32500001	33000000	0.379205	0.98511
chr8	33000001	33500000	0.420199	0.976628
chr8	33500001	34000000	0.402309	0.960407
chr8	34000001	34500000	0.373023	0.966879
chr8	34500001	35000000	0.371631	0.986147
chr8	35000001	35500000	0.380837	0.963994
chr8	35500001	36000000	0.388535	0.987379
chr8	36000001	36500000	0.385207	0.946443
chr8	36500001	37000000	0.387521	0.988249
chr8	37000001	37500000	0.442875	0.983396
chr8	37500001	38000000	0.474347	0.98512
chr8	38000001	38500000	0.443151	0.986494
chr8	38500001	39000000	0.424233	0.984161
chr8	39000001	39500000	0.360025	0.97613
chr8	39500001	40000000	0.380745	0.968348
chr8	40000001	40500000	0.397841	0.973437
chr8	40500001	41000000	0.422401	0.971489
chr8	41000001	41500000	0.447301	0.975153
chr8	41500001	42000000	0.456841	0.990282
chr8	42000001	42500000	0.448947	0.984058
chr8	42500001	43000000	0.432251	0.968004
chr8	43000001	43500000	0.405187	0.909874
chr8	47000001	47500000	0.473123	0.990941
chr8	47500001	48000000	0.408817	0.905829
chr8	48000001	48500000	0.402343	0.91423
chr8	48500001	49000000	0.427457	0.976825
chr8	49000001	49500000	0.435281	0.95683
chr8	49500001	50000000	0.415029	0.962112
chr8	50000001	50500000	0.368053	0.976525
chr8	50500001	51000000	0.365407	0.97733
chr8	51000001	51500000	0.360813	0.957787
chr8	51500001	52000000	0.351555	0.961291
chr8	52000001	52500000	0.379069	0.97397
chr8	52500001	53000000	0.389189	0.961497
chr8	53000001	53500000	0.400335	0.988332
chr8	53500001	54000000	0.395729	0.979878
chr8	54000001	54500000	0.397655	0.970206
chr8	54500001	55000000	0.409291	0.946606
chr8	55000001	55500000	0.421057	0.97963
chr8	55500001	56000000	0.382581	0.963692
chr8	56000001	56500000	0.402295	0.97108
chr8	56500001	57000000	0.418787	0.970625
chr8	57000001	57500000	0.401713	0.944676
chr8	57500001	58000000	0.386205	0.972392
chr8	58000001	58500000	0.402157	0.962431
chr8	58500001	59000000	0.384251	0.982995
chr8	59000001	59500000	0.388793	0.969703
chr8	59500001	60000000	0.382439	0.971095
chr8	60000001	60500000	0.368193	0.960469
chr8	60500001	61000000	0.361361	0.963514
chr8	61000001	61500000	0.400669	0.967689
chr8	61500001	62000000	0.416183	0.985969
chr8	62000001	62500000	0.397387	0.94892
chr8	62500001	63000000	0.376093	0.968312
chr8	63000001	63500000	0.371549	0.976791
chr8	63500001	64000000	0.380079	0.968204
chr8	64000001	64500000	0.392429	0.968136
chr8	64500001	65000000	0.358183	0.969177
chr8	65000001	65500000	0.374119	0.956298
chr8	65500001	66000000	0.373541	0.973351
chr8	66000001	66500000	0.391587	0.962601
chr8	66500001	67000000	0.402427	0.976877
chr8	67000001	67500000	0.413049	0.976293
chr8	67500001	68000000	0.402513	0.976087
chr8	68000001	68500000	0.391323	0.974013
chr8	68500001	69000000	0.391053	0.962205
chr8	69000001	69500000	0.370157	0.962949
chr8	69500001	70000000	0.367809	0.954394
chr8	70000001	70500000	0.386967	0.963614
chr8	70500001	71000000	0.421415	0.959334
chr8	71000001	71500000	0.392345	0.985238
chr8	71500001	72000000	0.381927	0.937375
chr8	72000001	72500000	0.378469	0.970713
chr8	72500001	73000000	0.382341	0.96006
chr8	73000001	73500000	0.382845	0.961271
chr8	73500001	74000000	0.393559	0.959352
chr8	74000001	74500000	0.411301	0.975438
chr8	74500001	75000000	0.400757	0.980533
chr8	75000001	75500000	0.392569	0.962665
chr8	75500001	76000000	0.367269	0.953416
chr8	76000001	76500000	0.359905	0.956679
chr8	76500001	77000000	0.349569	0.970653
chr8	77000001	77500000	0.348063	0.966135
chr8	77500001	78000000	0.365667	0.981284
chr8	78000001	78500000	0.340861	0.966381
chr8	78500001	79000000	0.346779	0.969583
chr8	79000001	79500000	0.352619	0.976732
chr8	79500001	80000000	0.356515	0.979338
chr8	80000001	80500000	0.369751	0.964635
chr8	80500001	81000000	0.399215	0.968207
chr8	81000001	81500000	0.417633	0.974963
chr8	81500001	82000000	0.408483	0.972631
chr8	82000001	82500000	0.381937	0.965435
chr8	82500001	83000000	0.374241	0.974569
chr8	83000001	83500000	0.348893	0.967731
chr8	83500001	84000000	0.340381	0.99188
chr8	84000001	84500000	0.350911	0.956272
chr8	84500001	85000000	0.354927	0.959047
chr8	85000001	85500000	0.348623	0.963688
chr8	85500001	86000000	0.363569	0.937272
chr8	86000001	86500000	0.384335	0.985454
chr8	87000001	87500000	0.383491	0.987463
chr8	87500001	88000000	0.374313	0.96772
chr8	88000001	88500000	0.355107	0.932031
chr8	88500001	89000000	0.361109	0.959966
chr8	89000001	89500000	0.356731	0.972898
chr8	89500001	90000000	0.351857	0.945747
chr8	90000001	90500000	0.357973	0.947121
chr8	90500001	91000000	0.377699	0.939492
chr8	91000001	91500000	0.375445	0.955581
chr8	91500001	92000000	0.377049	0.986317
chr8	92000001	92500000	0.364095	0.971872
chr8	92500001	93000000	0.377563	0.914158
chr8	93000001	93500000	0.379899	0.964234
chr8	93500001	94000000	0.358151	0.988912
chr8	94000001	94500000	0.385537	0.969898
chr8	94500001	95000000	0.405999	0.97526
chr8	95000001	95500000	0.405345	0.972428
chr8	95500001	96000000	0.415111	0.985321
chr8	96000001	96500000	0.418087	0.972735
chr8	96500001	97000000	0.387605	0.953533
chr8	97000001	97500000	0.414495	0.969236
chr8	97500001	98000000	0.391471	0.977693
chr8	98000001	98500000	0.408175	0.951525
chr8	98500001	99000000	0.432985	0.966794
chr8	99000001	99500000	0.422363	0.977897
chr8	99500001	100000000	0.388697	0.926247
chr8	100000001	100500000	0.361475	0.951042
chr8	100500001	101000000	0.379197	0.94664
chr8	101000001	101500000	0.401073	0.972716
chr8	101500001	102000000	0.431777	0.974539
chr8	102000001	102500000	0.435301	0.984658
chr8	102500001	103000000	0.407097	0.961075
chr8	103000001	103500000	0.402775	0.963683
chr8	103500001	104000000	0.451399	0.988796
chr8	104000001	104500000	0.402457	0.988518
chr8	104500001	105000000	0.361335	0.95196
chr8	105000001	105500000	0.377327	0.973203
chr8	105500001	106000000	0.383421	0.97212
chr8	106000001	106500000	0.360917	0.984007
chr8	106500001	107000000	0.362929	0.972959
chr8	107000001	107500000	0.369871	0.979106
chr8	107500001	108000000	0.375089	0.97805
chr8	108000001	108500000	0.365917	0.977873
chr8	108500001	109000000	0.379251	0.963798
chr8	109000001	109500000	0.373971	0.961807
chr8	109500001	110000000	0.371139	0.968218
chr8	110000001	110500000	0.367433	0.979216
chr8	110500001	111000000	0.372377	0.965649
chr8	111000001	111500000	0.346963	0.973523
chr8	111500001	112000000	0.343287	0.978346
chr8	112000001	112500000	0.341559	0.986519
chr8	112500001	113000000	0.348997	0.979858
chr8	113000001	113500000	0.348109	0.978825
chr8	113500001	114000000	0.337389	0.97372
chr8	114000001	114500000	0.338341	0.981959
chr8	114500001	115000000	0.347487	0.961782
chr8	115000001	115500000	0.344461	0.939346
chr8	115500001	116000000	0.345595	0.956765
chr8	116000001	116500000	0.363893	0.976822
chr8	116500001	117000000	0.358525	0.97791
chr8	117000001	117500000	0.380999	0.975967
chr8	117500001	118000000	0.395071	0.985457
chr8	118000001	118500000	0.381869	0.970516
chr8	118500001	119000000	0.399067	0.986591
chr8	119000001	119500000	0.401979	0.989257
chr8	119500001	120000000	0.384989	0.959763
chr8	120000001	120500000	0.383973	0.928467
chr8	120500001	121000000	0.403375	0.97949
chr8	121000001	121500000	0.386681	0.972812
chr8	121500001	122000000	0.390961	0.972505
chr8	122000001	122500000	0.374649	0.948005
chr8	122500001	123000000	0.382107	0.984109
chr8	123000001	123500000	0.371779	0.959993
chr8	123500001	124000000	0.439983	0.992418
chr8	124000001	124500000	0.425243	0.987494
chr8	124500001	125000000	0.424771	0.981143
chr8	125000001	125500000	0.414251	0.98401
chr8	125500001	126000000	0.436501	0.985549
chr8	126000001	126500000	0.418601	0.986262
chr8	126500001	127000000	0.419375	0.975792
chr8	127000001	127500000	0.388365	0.958608
chr8	127500001	128000000	0.403447	0.969327
chr8	128000001	128500000	0.395455	0.955078
chr8	128500001	129000000	0.446963	0.985326
chr8	129000001	129500000	0.417133	0.972254
chr8	129500001	130000000	0.383055	0.927648
chr8	130000001	130500000	0.382615	0.975375
chr8	130500001	131000000	0.401593	0.977848
chr8	131000001	131500000	0.432587	0.991558
chr8	131500001	132000000	0.414139	0.992359
chr8	132000001	132500000	0.384437	0.945874
chr8	132500001	133000000	0.384593	0.946551
chr8	133000001	133500000	0.430539	0.984772
chr8	133500001	134000000	0.407477	0.981683
chr8	134000001	134500000	0.469585	0.993844
chr8	134500001	135000000	0.442957	0.982797
chr8	135000001	135500000	0.412881	0.968419
chr8	135500001	136000000	0.432051	0.985287
chr8	136000001	136500000	0.423277	0.971703
chr8	136500001	137000000	0.410329	0.9603
chr8	137000001	137500000	0.383913	0.96881
chr8	137500001	138000000	0.369129	0.979365
chr8	138000001	138500000	0.371561	0.973776
chr8	138500001	139000000	0.384585	0.969686
chr8	139000001	139500000	0.416009	0.943927
chr8	139500001	140000000	0.454801	0.986637
chr8	140000001	140500000	0.423107	0.98543
chr8	140500001	141000000	0.498253	0.994506
chr8	141000001	141500000	0.454023	0.976054
chr8	141500001	142000000	0.433215	0.98204
chr8	142000001	142500000	0.536659	0.98455
chr8	142500001	143000000	0.483777	0.940678
chr8	143000001	143500000	0.550755	0.990066
chr8	143500001	144000000	0.547709	0.972816
chr8	144000001	144500000	0.539225	0.97643
chr8	144500001	145000000	0.572535	0.979145
chr8	145500001	146000000	0.557507	0.967375
chr8	146000001	146364022	0.391977	0.948872
chr9	500001	1000000	0.431159	0.98598
chr9	1000001	1500000	0.399915	0.95605
chr9	1500001	2000000	0.394239	0.944691
chr9	2000001	2500000	0.402197	0.983919
chr9	2500001	3000000	0.401139	0.982653
chr9	3000001	3500000	0.365055	0.971148
chr9	3500001	4000000	0.389645	0.978762
chr9	4000001	4500000	0.405639	0.976793
chr9	4500001	5000000	0.411479	0.952381
chr9	5000001	5500000	0.383785	0.948715
chr9	5500001	6000000	0.390911	0.972101
chr9	6000001	6500000	0.397895	0.927603
chr9	6500001	7000000	0.425515	0.974895
chr9	7000001	7500000	0.401515	0.982677
chr9	7500001	8000000	0.387099	0.978178
chr9	8000001	8500000	0.376757	0.965517
chr9	8500001	9000000	0.371693	0.992415
chr9	9000001	9500000	0.352629	0.976446
chr9	9500001	10000000	0.349151	0.973084
chr9	10000001	10500000	0.344749	0.972655
chr9	10500001	11000000	0.358183	0.95639
chr9	11000001	11500000	0.355285	0.98168
chr9	11500001	12000000	0.342985	0.957866
chr9	12000001	12500000	0.350091	0.969768
chr9	12500001	13000000	0.359997	0.979409
chr9	13000001	13500000	0.371537	0.968214
chr9	13500001	14000000	0.380153	0.977779
chr9	14000001	14500000	0.389329	0.98986
chr9	14500001	15000000	0.386379	0.964714
chr9	15000001	15500000	0.402173	0.967741
chr9	15500001	16000000	0.372703	0.923868
chr9	16000001	16500000	0.428575	0.978411
chr9	16500001	17000000	0.396955	0.990041
chr9	17000001	17500000	0.369779	0.957441
chr9	17500001	18000000	0.391481	0.951433
chr9	18000001	18500000	0.380327	0.976124
chr9	18500001	19000000	0.400271	0.956639
chr9	19000001	19500000	0.420641	0.974326
chr9	19500001	20000000	0.392241	0.949327
chr9	20000001	20500000	0.386579	0.967547
chr9	20500001	21000000	0.372981	0.963416
chr9	21000001	21500000	0.376603	0.947222
chr9	21500001	22000000	0.387961	0.963146
chr9	22000001	22500000	0.375197	0.954073
chr9	22500001	23000000	0.358471	0.951753
chr9	23000001	23500000	0.358269	0.975223
chr9	23500001	24000000	0.385265	0.977678
chr9	24000001	24500000	0.362991	0.955559
chr9	24500001	25000000	0.351595	0.954473
chr9	25000001	25500000	0.347211	0.960422
chr9	25500001	26000000	0.363259	0.979635
chr9	26000001	26500000	0.365135	0.967567
chr9	26500001	27000000	0.384571	0.975273
chr9	27000001	27500000	0.404245	0.974677
chr9	27500001	28000000	0.386485	0.97782
chr9	28000001	28500000	0.364811	0.948286
chr9	28500001	29000000	0.354423	0.963497
chr9	29000001	29500000	0.353639	0.966771
chr9	29500001	30000000	0.348935	0.987739
chr9	30000001	30500000	0.345747	0.971883
chr9	30500001	31000000	0.345309	0.954078
chr9	31000001	31500000	0.353887	0.947821
chr9	31500001	32000000	0.362597	0.962744
chr9	32000001	32500000	0.384531	0.941905
chr9	32500001	33000000	0.411695	0.954427
chr9	33000001	33500000	0.459663	0.963458
chr9	33500001	34000000	0.416399	0.90623
chr9	34000001	34500000	0.452647	0.97317
chr9	34500001	35000000	0.466725	0.943174
chr9	35000001	35500000	0.429963	0.967255
chr9	35500001	36000000	0.465427	0.986701
chr9	36000001	36500000	0.431851	0.983596
chr9	36500001	37000000	0.463777	0.98439
chr9	37000001	37500000	0.415681	0.984588
chr9	37500001	38000000	0.446609	0.98787
chr9	38000001	38500000	0.463739	0.980872
chr9	71000001	71500000	0.404999	0.959615
chr9	71500001	72000000	0.425387	0.982931
chr9	72000001	72500000	0.402993	0.927699
chr9	72500001	73000000	0.394063	0.968553
chr9	73000001	73500000	0.407255	0.954943
chr9	73500001	74000000	0.371201	0.980706
chr9	74000001	74500000	0.388903	0.982768
chr9	74500001	75000000	0.408507	0.977781
chr9	75000001	75500000	0.395875	0.974986
chr9	75500001	76000000	0.358751	0.990122
chr9	76000001	76500000	0.348387	0.986144
chr9	76500001	77000000	0.359541	0.971152
chr9	77000001	77500000	0.381011	0.980364
chr9	77500001	78000000	0.398445	0.964609
chr9	78000001	78500000	0.387669	0.970024
chr9	78500001	79000000	0.402589	0.980648
chr9	79000001	79500000	0.414837	0.973002
chr9	79500001	80000000	0.392689	0.980276
chr9	80000001	80500000	0.406853	0.962082
chr9	80500001	81000000	0.405213	0.963225
chr9	81000001	81500000	0.392947	0.974886
chr9	81500001	82000000	0.382697	0.967508
chr9	82000001	82500000	0.391591	0.953399
chr9	82500001	83000000	0.378551	0.974425
chr9	83000001	83500000	0.361921	0.939808
chr9	83500001	84000000	0.374697	0.970782
chr9	84000001	84500000	0.419113	0.971652
chr9	84500001	85000000	0.391675	0.950569
chr9	85000001	85500000	0.383823	0.957207
chr9	85500001	86000000	0.399369	0.960994
chr9	86000001	86500000	0.403941	0.937362
chr9	86500001	87000000	0.412015	0.970852
chr9	87000001	87500000	0.409905	0.980314
chr9	87500001	88000000	0.408601	0.976899
chr9	88000001	88500000	0.395499	0.915273
chr9	88500001	89000000	0.413603	0.954076
chr9	89000001	89500000	0.411439	0.972445
chr9	89500001	90000000	0.406379	0.980411
chr9	90000001	90500000	0.444739	0.974725
chr9	90500001	91000000	0.445979	0.902117
chr9	91000001	91500000	0.426347	0.982288
chr9	91500001	92000000	0.431461	0.976137
chr9	92000001	92500000	0.389231	0.991625
chr9	92500001	93000000	0.303721	0.94249
chr9	93000001	93500000	0.396367	0.979239
chr9	93500001	94000000	0.441307	0.965802
chr9	94000001	94500000	0.411899	0.980576
chr9	94500001	95000000	0.449569	0.949262
chr9	95000001	95500000	0.418741	0.972854
chr9	95500001	96000000	0.489509	0.959463
chr9	96000001	96500000	0.463639	0.980078
chr9	96500001	97000000	0.437437	0.940587
chr9	97500001	98000000	0.429691	0.987619
chr9	98000001	98500000	0.441797	0.976073
chr9	98500001	99000000	0.430821	0.98524
chr9	99000001	99500000	0.434829	0.975726
chr9	100000001	100500000	0.430429	0.969634
chr9	100500001	101000000	0.454527	0.98267
chr9	101000001	101500000	0.458149	0.973649
chr9	101500001	102000000	0.447345	0.994375
chr9	102000001	102500000	0.408175	0.972517
chr9	102500001	103000000	0.385657	0.973357
chr9	103000001	103500000	0.401405	0.955542
chr9	103500001	104000000	0.381169	0.947926
chr9	104000001	104500000	0.388729	0.976503
chr9	104500001	105000000	0.363215	0.948051
chr9	105000001	105500000	0.350641	0.970628
chr9	105500001	106000000	0.346473	0.973804
chr9	106000001	106500000	0.354447	0.951971
chr9	106500001	107000000	0.359529	0.96112
chr9	107000001	107500000	0.372563	0.977631
chr9	107500001	108000000	0.425095	0.988271
chr9	108000001	108500000	0.386923	0.95057
chr9	108500001	109000000	0.393411	0.941641
chr9	109000001	109500000	0.386003	0.967568
chr9	109500001	110000000	0.404995	0.985173
chr9	110000001	110500000	0.443413	0.980425
chr9	110500001	111000000	0.418285	0.978109
chr9	111000001	111500000	0.404229	0.965653
chr9	111500001	112000000	0.414779	0.991376
chr9	112000001	112500000	0.432303	0.986939
chr9	112500001	113000000	0.428685	0.967287
chr9	113000001	113500000	0.382627	0.961145
chr9	113500001	114000000	0.381955	0.9669
chr9	114000001	114500000	0.402789	0.972946
chr9	114500001	115000000	0.414729	0.990198
chr9	115000001	115500000	0.400531	0.986336
chr9	115500001	116000000	0.438489	0.916457
chr9	116000001	116500000	0.467149	0.978001
chr9	116500001	117000000	0.463897	0.994104
chr9	117000001	117500000	0.475067	0.98473
chr9	117500001	118000000	0.413137	0.985729
chr9	118000001	118500000	0.384347	0.972371
chr9	118500001	119000000	0.386159	0.969565
chr9	119000001	119500000	0.417605	0.971835
chr9	119500001	120000000	0.416551	0.982848
chr9	120000001	120500000	0.403827	0.992784
chr9	120500001	121000000	0.377237	0.984956
chr9	121000001	121500000	0.373447	0.979597
chr9	121500001	122000000	0.379595	0.96685
chr9	122000001	122500000	0.402181	0.976336
chr9	122500001	123000000	0.425311	0.974916
chr9	123000001	123500000	0.427113	0.972545
chr9	123500001	124000000	0.416829	0.981326
chr9	124000001	124500000	0.476411	0.982028
chr9	124500001	125000000	0.470727	0.984963
chr9	125000001	125500000	0.410493	0.952459
chr9	125500001	126000000	0.400767	0.973981
chr9	126000001	126500000	0.456227	0.988747
chr9	126500001	127000000	0.441497	0.977116
chr9	127000001	127500000	0.468981	0.99356
chr9	127500001	128000000	0.444303	0.972268
chr9	128000001	128500000	0.436879	0.979427
chr9	128500001	129000000	0.435013	0.984328
chr9	129000001	129500000	0.483831	0.992666
chr9	129500001	130000000	0.461551	0.978366
chr9	130000001	130500000	0.484313	0.989914
chr9	130500001	131000000	0.532479	0.985785
chr9	131000001	131500000	0.507533	0.979173
chr9	131500001	132000000	0.520711	0.977984
chr9	132000001	132500000	0.530385	0.988756
chr9	132500001	133000000	0.484049	0.987595
chr9	133000001	133500000	0.362353	0.988632
chr9	133500001	134000000	0.506669	0.984573
chr9	134000001	134500000	0.492901	0.975475
chr9	134500001	135000000	0.462521	0.986518
chr9	135000001	135500000	0.485029	0.983418
chr9	135500001	136000000	0.480111	0.980951
chr9	136000001	136500000	0.539309	0.981567
chr9	136500001	137000000	0.550733	0.970818
chr9	137000001	137500000	0.507123	0.979178
chr9	137500001	138000000	0.533093	0.988207
chr9	138000001	138500000	0.531847	0.980567
chr9	138500001	139000000	0.544633	0.969974
chr9	139000001	139500000	0.531771	0.988742
chr9	139500001	140000000	0.589793	0.983549
chr9	140000001	140500000	0.582151	0.964016
chr9	140500001	141000000	0.497455	0.972611
chr10	500001	1000000	0.474667	0.962354
chr10	1000001	1500000	0.473337	0.948943
chr10	1500001	2000000	0.446443	0.976559
chr10	2000001	2500000	0.396921	0.988706
chr10	2500001	3000000	0.409369	0.98874
chr10	3000001	3500000	0.459867	0.985461
chr10	3500001	4000000	0.427647	0.991129
chr10	4000001	4500000	0.394643	0.995069
chr10	4500001	5000000	0.385005	0.978163
chr10	5000001	5500000	0.401137	0.90751
chr10	5500001	6000000	0.465935	0.989311
chr10	6000001	6500000	0.456819	0.962362
chr10	6500001	7000000	0.415547	0.947536
chr10	7000001	7500000	0.427269	0.971531
chr10	7500001	8000000	0.422901	0.989528
chr10	8000001	8500000	0.425567	0.991592
chr10	8500001	9000000	0.375283	0.98997
chr10	9000001	9500000	0.363899	0.985578
chr10	9500001	10000000	0.360649	0.971099
chr10	10000001	10500000	0.375395	0.971704
chr10	10500001	11000000	0.403101	0.968496
chr10	11000001	11500000	0.437963	0.991558
chr10	11500001	12000000	0.438183	0.975658
chr10	12000001	12500000	0.445199	0.976286
chr10	12500001	13000000	0.453261	0.981006
chr10	13000001	13500000	0.445115	0.96831
chr10	13500001	14000000	0.439739	0.993453
chr10	14000001	14500000	0.427793	0.994699
chr10	14500001	15000000	0.426309	0.978358
chr10	15000001	15500000	0.442337	0.966889
chr10	15500001	16000000	0.392507	0.967438
chr10	16000001	16500000	0.392931	0.974349
chr10	16500001	17000000	0.407285	0.992045
chr10	17000001	17500000	0.398759	0.982754
chr10	18500001	19000000	0.404241	0.979395
chr10	19000001	19500000	0.372279	0.958023
chr10	19500001	20000000	0.358213	0.966941
chr10	20000001	20500000	0.372999	0.982806
chr10	20500001	21000000	0.384121	0.937334
chr10	21000001	21500000	0.392785	0.970874
chr10	21500001	22000000	0.426435	0.986545
chr10	22000001	22500000	0.387933	0.952084
