CHROM	START	END	gc	map
chr8	6500001	7000000	0.442481	0.949313
chr8	8500001	9000000	0.426327	0.989089
chr8	9000001	9500000	0.428843	0.975664
chr8	9500001	10000000	0.408295	0.967376
chr8	10000001	10500000	0.429853	0.993628
chr8	10500001	11000000	0.476433	0.976776
chr8	11000001	11500000	0.444601	0.980407
chr8	11500001	12000000	0.473623	0.984992
chr8	13000001	13500000	0.396735	0.981886
chr8	13500001	14000000	0.363005	0.984419
chr8	14000001	14500000	0.350537	0.975467
chr8	14500001	15000000	0.350059	0.972647
chr8	15000001	15500000	0.372709	0.987472
chr8	15500001	16000000	0.371191	0.969445
chr8	16000001	16500000	0.360167	0.975519
chr8	16500001	17000000	0.366361	0.960678
chr8	17000001	17500000	0.386115	0.990745
chr8	17500001	18000000	0.400049	0.992416
chr8	18000001	18500000	0.393909	0.988643
chr8	18500001	19000000	0.396473	0.98189
chr8	19000001	19500000	0.419171	0.988933
chr8	19500001	20000000	0.408457	0.981671
chr8	20000001	20500000	0.442685	0.990168
chr8	20500001	21000000	0.426537	0.983072
chr8	21000001	21500000	0.434523	0.991515
chr8	21500001	22000000	0.469475	0.980595
chr8	22000001	22500000	0.489577	0.988452
chr8	22500001	23000000	0.491729	0.995605
chr8	23000001	23500000	0.464291	0.970266
chr8	23500001	24000000	0.422731	0.982386
chr8	24000001	24500000	0.368571	0.976556
chr8	24500001	25000000	0.387709	0.972832
chr8	25000001	25500000	0.413737	0.981982
chr8	25500001	26000000	0.409411	0.963941
chr8	26000001	26500000	0.426351	0.984286
chr8	26500001	27000000	0.417679	0.984665
chr8	27000001	27500000	0.434081	0.972701
chr8	27500001	28000000	0.452965	0.982922
chr8	28000001	28500000	0.439495	0.991666
chr8	28500001	29000000	0.407387	0.975238
chr8	29000001	29500000	0.423933	0.977255
chr8	29500001	30000000	0.425089	0.987808
chr8	30000001	30500000	0.426601	0.986244
chr8	30500001	31000000	0.414829	0.982464
chr8	31000001	31500000	0.383547	0.96825
chr8	31500001	32000000	0.373125	0.961302
chr8	32000001	32500000	0.385315	0.98498
chr8	32500001	33000000	0.378145	0.988593
chr8	33000001	33500000	0.397709	0.975855
chr8	33500001	34000000	0.421049	0.967313
chr8	34000001	34500000	0.378029	0.969416
chr8	34500001	35000000	0.373477	0.973523
chr8	35000001	35500000	0.373867	0.983817
chr8	35500001	36000000	0.391947	0.972636
chr8	36000001	36500000	0.384413	0.941707
chr8	36500001	37000000	0.382521	0.986762
chr8	37000001	37500000	0.422911	0.98372
chr8	37500001	38000000	0.478931	0.990675
chr8	38000001	38500000	0.442355	0.984189
chr8	38500001	39000000	0.447395	0.989414
chr8	39000001	39500000	0.370641	0.970088
chr8	39500001	40000000	0.364291	0.978215
chr8	40000001	40500000	0.398431	0.967001
chr8	40500001	41000000	0.413547	0.971149
chr8	41000001	41500000	0.439827	0.976932
chr8	41500001	42000000	0.465975	0.985366
chr8	42000001	42500000	0.445533	0.987903
chr8	42500001	43000000	0.433035	0.971051
chr8	43000001	43500000	0.406267	0.901625
chr8	43500001	44000000	0.378261	0.914339
chr8	46000001	46500000	0.481243	0.992505
chr8	46500001	47000000	0.403799	0.923354
chr8	47000001	47500000	0.406553	0.905845
chr8	47500001	48000000	0.422673	0.968807
chr8	48000001	48500000	0.433483	0.955379
chr8	48500001	49000000	0.424021	0.965861
chr8	49000001	49500000	0.372547	0.976949
chr8	49500001	50000000	0.365921	0.971393
chr8	50000001	50500000	0.361305	0.963777
chr8	50500001	51000000	0.352337	0.959252
chr8	51000001	51500000	0.373333	0.973083
chr8	51500001	52000000	0.386923	0.972721
chr8	52000001	52500000	0.397015	0.983612
chr8	52500001	53000000	0.398731	0.980289
chr8	53000001	53500000	0.394939	0.960608
chr8	53500001	54000000	0.409147	0.952719
chr8	54000001	54500000	0.424139	0.982264
chr8	54500001	55000000	0.383301	0.964884
chr8	55000001	55500000	0.401977	0.964467
chr8	55500001	56000000	0.411885	0.969006
chr8	56000001	56500000	0.405565	0.946112
chr8	56500001	57000000	0.388743	0.975503
chr8	57000001	57500000	0.404433	0.961289
chr8	57500001	58000000	0.381633	0.977949
chr8	58000001	58500000	0.392435	0.969775
chr8	58500001	59000000	0.383293	0.971232
chr8	59000001	59500000	0.371789	0.968619
chr8	59500001	60000000	0.357205	0.956378
chr8	60000001	60500000	0.396223	0.969923
chr8	60500001	61000000	0.411669	0.985597
chr8	61000001	61500000	0.403179	0.947693
chr8	61500001	62000000	0.382199	0.970831
chr8	62000001	62500000	0.369531	0.972038
chr8	62500001	63000000	0.376913	0.972284
chr8	63000001	63500000	0.393543	0.96677
chr8	63500001	64000000	0.364945	0.969396
chr8	64000001	64500000	0.368347	0.956364
chr8	64500001	65000000	0.374539	0.972382
chr8	65000001	65500000	0.385649	0.96552
chr8	65500001	66000000	0.401523	0.977165
chr8	66000001	66500000	0.410865	0.97528
chr8	66500001	67000000	0.407753	0.973397
chr8	67000001	67500000	0.390897	0.97417
chr8	67500001	68000000	0.396609	0.960226
chr8	68000001	68500000	0.372197	0.963894
chr8	68500001	69000000	0.366591	0.967806
chr8	69000001	69500000	0.380475	0.949607
chr8	69500001	70000000	0.411043	0.96157
chr8	70000001	70500000	0.401687	0.988253
chr8	70500001	71000000	0.385327	0.93235
chr8	71000001	71500000	0.379903	0.975614
chr8	71500001	72000000	0.383853	0.955942
chr8	72000001	72500000	0.381467	0.960327
chr8	72500001	73000000	0.389389	0.966225
chr8	73000001	73500000	0.416393	0.974578
chr8	73500001	74000000	0.393139	0.979809
chr8	74000001	74500000	0.398837	0.960844
chr8	74500001	75000000	0.372415	0.95483
chr8	75000001	75500000	0.360421	0.953141
chr8	75500001	76000000	0.349517	0.975042
chr8	76000001	76500000	0.346545	0.960751
chr8	76500001	77000000	0.362801	0.992398
chr8	77000001	77500000	0.346605	0.954671
chr8	77500001	78000000	0.345773	0.972611
chr8	78000001	78500000	0.351117	0.974548
chr8	78500001	79000000	0.355527	0.979352
chr8	79000001	79500000	0.367383	0.967902
chr8	79500001	80000000	0.394697	0.971345
chr8	80000001	80500000	0.418063	0.969685
chr8	80500001	81000000	0.407459	0.974406
chr8	81000001	81500000	0.384617	0.963247
chr8	81500001	82000000	0.378751	0.973035
chr8	82000001	82500000	0.351967	0.978826
chr8	82500001	83000000	0.338191	0.982913
chr8	83000001	83500000	0.350385	0.961357
chr8	83500001	84000000	0.354009	0.966549
chr8	84000001	84500000	0.352719	0.953066
chr8	84500001	85000000	0.356977	0.945031
chr8	85000001	85500000	0.384105	0.973701
chr8	86000001	86500000	0.383423	0.987531
chr8	86500001	87000000	0.374199	0.967702
chr8	87000001	87500000	0.353813	0.931988
chr8	87500001	88000000	0.362061	0.960043
chr8	88000001	88500000	0.356229	0.971794
chr8	88500001	89000000	0.352123	0.946869
chr8	89000001	89500000	0.359329	0.947121
chr8	89500001	90000000	0.377023	0.939492
chr8	90000001	90500000	0.375307	0.95336
chr8	90500001	91000000	0.376215	0.988445
chr8	91000001	91500000	0.364795	0.970832
chr8	91500001	92000000	0.377945	0.915046
chr8	92000001	92500000	0.379531	0.964455
chr8	92500001	93000000	0.357955	0.988697
chr8	93000001	93500000	0.386387	0.96773
chr8	93500001	94000000	0.406533	0.976868
chr8	94000001	94500000	0.404319	0.973217
chr8	94500001	95000000	0.415957	0.985199
chr8	95000001	95500000	0.417693	0.972739
chr8	95500001	96000000	0.386859	0.953124
chr8	96000001	96500000	0.416555	0.969772
chr8	96500001	97000000	0.389615	0.977693
chr8	97000001	97500000	0.408581	0.951313
chr8	97500001	98000000	0.433317	0.966619
chr8	98000001	98500000	0.421297	0.978284
chr8	98500001	99000000	0.389147	0.926243
chr8	99000001	99500000	0.360741	0.949834
chr8	99500001	100000000	0.379875	0.944247
chr8	100000001	100500000	0.403455	0.975999
chr8	100500001	101000000	0.430367	0.974523
chr8	101000001	101500000	0.436079	0.984675
chr8	101500001	102000000	0.406295	0.961179
chr8	102000001	102500000	0.403459	0.963849
chr8	102500001	103000000	0.451145	0.988385
chr8	103000001	103500000	0.402073	0.988947
chr8	103500001	104000000	0.359089	0.951988
chr8	104000001	104500000	0.377901	0.97319
chr8	104500001	105000000	0.384139	0.972093
chr8	105000001	105500000	0.360613	0.983815
chr8	105500001	106000000	0.363473	0.973168
chr8	106000001	106500000	0.369537	0.975954
chr8	106500001	107000000	0.374999	0.981233
chr8	107000001	107500000	0.365823	0.977873
chr8	107500001	108000000	0.379113	0.96377
chr8	108000001	108500000	0.373817	0.961626
chr8	108500001	109000000	0.370995	0.968228
chr8	109000001	109500000	0.367081	0.978862
chr8	109500001	110000000	0.373405	0.966116
chr8	110000001	110500000	0.346521	0.973572
chr8	110500001	111000000	0.342419	0.978267
chr8	111000001	111500000	0.341039	0.986011
chr8	111500001	112000000	0.350487	0.979652
chr8	112000001	112500000	0.347197	0.979641
chr8	112500001	113000000	0.337565	0.973732
chr8	113000001	113500000	0.339089	0.981956
chr8	113500001	114000000	0.346415	0.961785
chr8	114000001	114500000	0.344259	0.939346
chr8	114500001	115000000	0.346611	0.956215
chr8	115000001	115500000	0.363913	0.977366
chr8	115500001	116000000	0.358893	0.97785
chr8	116000001	116500000	0.381829	0.975891
chr8	116500001	117000000	0.394477	0.985533
chr8	117000001	117500000	0.381675	0.970364
chr8	117500001	118000000	0.400403	0.986801
chr8	118000001	118500000	0.400585	0.98936
chr8	118500001	119000000	0.384969	0.959592
chr8	119000001	119500000	0.384403	0.928243
chr8	119500001	120000000	0.403971	0.979732
chr8	120000001	120500000	0.385175	0.972876
chr8	120500001	121000000	0.391199	0.970881
chr8	121000001	121500000	0.375301	0.94936
chr8	121500001	122000000	0.381405	0.984437
chr8	122000001	122500000	0.373115	0.959298
chr8	122500001	123000000	0.440211	0.991693
chr8	123000001	123500000	0.425673	0.988875
chr8	123500001	124000000	0.423699	0.980532
chr8	124000001	124500000	0.414229	0.984289
chr8	124500001	125000000	0.437955	0.985947
chr8	125000001	125500000	0.419267	0.98527
chr8	125500001	126000000	0.417099	0.976296
chr8	126000001	126500000	0.389685	0.958992
chr8	126500001	127000000	0.401851	0.969431
chr8	127000001	127500000	0.395863	0.955078
chr8	127500001	128000000	0.448637	0.98525
chr8	128000001	128500000	0.415075	0.972323
chr8	128500001	129000000	0.382989	0.92722
chr8	129000001	129500000	0.381903	0.974013
chr8	129500001	130000000	0.405133	0.979185
chr8	130000001	130500000	0.431199	0.991949
chr8	130500001	131000000	0.412547	0.992394
chr8	131000001	131500000	0.384741	0.945775
chr8	131500001	132000000	0.383979	0.946683
chr8	132000001	132500000	0.432199	0.98462
chr8	132500001	133000000	0.407963	0.981835
chr8	133000001	133500000	0.471583	0.993682
chr8	133500001	134000000	0.439865	0.982876
chr8	134000001	134500000	0.415783	0.966183
chr8	134500001	135000000	0.430135	0.987324
chr8	135000001	135500000	0.421787	0.971674
chr8	135500001	136000000	0.410283	0.96061
chr8	136000001	136500000	0.383709	0.968764
chr8	136500001	137000000	0.368703	0.978988
chr8	137000001	137500000	0.371845	0.974199
chr8	137500001	138000000	0.385195	0.969644
chr8	138000001	138500000	0.418347	0.943969
chr8	138500001	139000000	0.453911	0.9866
chr8	139000001	139500000	0.423321	0.985085
chr8	139500001	140000000	0.497607	0.995049
chr8	140000001	140500000	0.455845	0.970731
chr8	140500001	141000000	0.431591	0.987333
chr8	141000001	141500000	0.539173	0.982464
chr8	141500001	142000000	0.535367	0.974752
chr8	142000001	142500000	0.562733	0.990818
chr8	142500001	143000000	0.531229	0.970277
chr8	143000001	143500000	0.553003	0.97505
chr8	143500001	144000000	0.579189	0.980972
chr8	144000001	144500000	0.569723	0.920996
chr8	144500001	145000000	0.505903	0.963034
chr8	145000001	145138636	0.247405	0.907897
chr9	500001	1000000	0.431159	0.98598
chr9	1000001	1500000	0.399915	0.95605
chr9	1500001	2000000	0.394239	0.944691
chr9	2000001	2500000	0.402199	0.983919
chr9	2500001	3000000	0.401137	0.982653
chr9	3000001	3500000	0.365055	0.971148
chr9	3500001	4000000	0.389645	0.978762
chr9	4000001	4500000	0.405639	0.976793
chr9	4500001	5000000	0.411477	0.952381
chr9	5000001	5500000	0.383785	0.948715
chr9	5500001	6000000	0.390911	0.972101
chr9	6000001	6500000	0.397895	0.927603
chr9	6500001	7000000	0.425515	0.974895
chr9	7000001	7500000	0.401513	0.982677
chr9	7500001	8000000	0.387099	0.978178
chr9	8000001	8500000	0.376757	0.965517
chr9	8500001	9000000	0.371693	0.992415
chr9	9000001	9500000	0.352629	0.976446
chr9	9500001	10000000	0.349151	0.973084
chr9	10000001	10500000	0.344749	0.972655
chr9	10500001	11000000	0.358183	0.95639
chr9	11000001	11500000	0.355285	0.98168
chr9	11500001	12000000	0.342985	0.957866
chr9	12000001	12500000	0.350091	0.969768
chr9	12500001	13000000	0.359995	0.979409
chr9	13000001	13500000	0.371543	0.968214
chr9	13500001	14000000	0.380155	0.977781
chr9	14000001	14500000	0.389329	0.989858
chr9	14500001	15000000	0.386381	0.964714
chr9	15000001	15500000	0.402171	0.967741
chr9	15500001	16000000	0.372703	0.923868
chr9	16000001	16500000	0.428573	0.978411
chr9	16500001	17000000	0.396955	0.990041
chr9	17000001	17500000	0.369783	0.957441
chr9	17500001	18000000	0.391479	0.951437
chr9	18000001	18500000	0.380327	0.97612
chr9	18500001	19000000	0.400269	0.956641
chr9	19000001	19500000	0.420645	0.974324
chr9	19500001	20000000	0.392237	0.949327
chr9	20000001	20500000	0.386583	0.967547
chr9	20500001	21000000	0.372983	0.963416
chr9	21000001	21500000	0.376603	0.947222
chr9	21500001	22000000	0.387961	0.963146
chr9	22000001	22500000	0.375195	0.954073
chr9	22500001	23000000	0.358471	0.951753
chr9	23000001	23500000	0.358265	0.975223
chr9	23500001	24000000	0.385261	0.977678
chr9	24000001	24500000	0.362993	0.955559
chr9	24500001	25000000	0.351597	0.954473
chr9	25000001	25500000	0.347211	0.960557
chr9	25500001	26000000	0.363259	0.979635
chr9	26000001	26500000	0.365135	0.967567
chr9	26500001	27000000	0.384571	0.975273
chr9	27000001	27500000	0.404245	0.974677
chr9	27500001	28000000	0.386487	0.97782
chr9	28000001	28500000	0.364809	0.948286
chr9	28500001	29000000	0.354425	0.963497
chr9	29000001	29500000	0.353641	0.966771
chr9	29500001	30000000	0.348937	0.987739
chr9	30000001	30500000	0.345749	0.971883
chr9	30500001	31000000	0.345307	0.95408
chr9	31000001	31500000	0.353889	0.947819
chr9	31500001	32000000	0.362595	0.962746
chr9	32000001	32500000	0.384531	0.941903
chr9	32500001	33000000	0.411695	0.954427
chr9	33000001	33500000	0.459663	0.963458
chr9	33500001	34000000	0.416397	0.90623
chr9	34000001	34500000	0.452645	0.97317
chr9	34500001	35000000	0.466725	0.943174
chr9	35000001	35500000	0.429965	0.967255
chr9	35500001	36000000	0.465429	0.986701
chr9	36000001	36500000	0.431851	0.983596
chr9	36500001	37000000	0.463777	0.98439
chr9	37000001	37500000	0.415681	0.984591
chr9	37500001	38000000	0.446607	0.987867
chr9	38000001	38500000	0.463737	0.980872
chr9	68500001	69000000	0.405929	0.990492
chr9	69000001	69500000	0.435889	0.947252
chr9	69500001	70000000	0.390481	0.965016
chr9	70000001	70500000	0.404769	0.96731
chr9	70500001	71000000	0.392821	0.954619
chr9	71000001	71500000	0.369607	0.975778
chr9	71500001	72000000	0.394137	0.988173
chr9	72000001	72500000	0.409871	0.972763
chr9	72500001	73000000	0.386947	0.981931
chr9	73000001	73500000	0.356087	0.990228
chr9	73500001	74000000	0.348381	0.984342
chr9	74000001	74500000	0.363285	0.961493
chr9	74500001	75000000	0.388861	0.990628
chr9	75000001	75500000	0.397217	0.964756
chr9	75500001	76000000	0.389699	0.969422
chr9	76000001	76500000	0.407293	0.975277
chr9	76500001	77000000	0.413805	0.974939
chr9	77000001	77500000	0.390095	0.967424
chr9	77500001	78000000	0.402937	0.978827
chr9	78000001	78500000	0.409305	0.96071
chr9	78500001	79000000	0.384115	0.977835
chr9	79000001	79500000	0.383575	0.946331
chr9	79500001	80000000	0.395309	0.97469
chr9	80000001	80500000	0.372399	0.968413
chr9	80500001	81000000	0.361809	0.94036
chr9	81000001	81500000	0.380261	0.966279
chr9	81500001	82000000	0.426767	0.944394
chr9	82000001	82500000	0.383835	0.978181
chr9	82500001	83000000	0.386581	0.959953
chr9	83000001	83500000	0.403389	0.967263
chr9	83500001	84000000	0.402285	0.921569
chr9	84000001	84500000	0.416709	0.983563
chr9	84500001	85000000	0.406391	0.984267
chr9	85000001	85500000	0.410207	0.964045
chr9	85500001	86000000	0.389377	0.926677
chr9	86000001	86500000	0.415315	0.946757
chr9	86500001	87000000	0.412591	0.980467
chr9	87000001	87500000	0.411819	0.969862
chr9	87500001	88000000	0.447629	0.94673
chr9	88000001	88500000	0.439925	0.93952
chr9	88500001	89000000	0.429775	0.980197
chr9	89000001	89500000	0.448819	0.978012
chr9	89500001	90000000	0.470013	0.994128
chr9	90000001	90500000	0.406975	0.950276
chr9	90500001	91000000	0.422461	0.968877
chr9	91000001	91500000	0.418921	0.97436
chr9	91500001	92000000	0.443133	0.987333
chr9	92000001	92500000	0.414789	0.945404
chr9	92500001	93000000	0.448277	0.946682
chr9	93000001	93500000	0.490925	0.981316
chr9	93500001	94000000	0.466963	0.984492
chr9	94500001	95000000	0.435339	0.973626
chr9	95000001	95500000	0.430329	0.985365
chr9	95500001	96000000	0.425971	0.977536
chr9	96000001	96500000	0.452743	0.983843
chr9	97000001	97500000	0.422195	0.906815
chr9	97500001	98000000	0.433383	0.974568
chr9	98000001	98500000	0.467277	0.980662
chr9	98500001	99000000	0.460871	0.982958
chr9	99000001	99500000	0.427577	0.99114
chr9	99500001	100000000	0.389487	0.965864
chr9	100000001	100500000	0.393601	0.975921
chr9	100500001	101000000	0.387579	0.93183
chr9	101000001	101500000	0.388133	0.968287
chr9	101500001	102000000	0.376283	0.976577
chr9	102000001	102500000	0.357237	0.943879
chr9	102500001	103000000	0.344871	0.977117
chr9	103000001	103500000	0.350517	0.958762
chr9	103500001	104000000	0.353769	0.961868
chr9	104000001	104500000	0.371983	0.970768
chr9	104500001	105000000	0.397347	0.981586
chr9	105000001	105500000	0.407451	0.979076
chr9	105500001	106000000	0.392127	0.93177
chr9	106000001	106500000	0.383109	0.962224
chr9	106500001	107000000	0.393365	0.966733
chr9	107000001	107500000	0.427719	0.983025
chr9	107500001	108000000	0.437127	0.98674
chr9	108000001	108500000	0.400431	0.978465
chr9	108500001	109000000	0.415645	0.966775
chr9	109000001	109500000	0.437387	0.995105
chr9	109500001	110000000	0.417499	0.978808
chr9	110000001	110500000	0.412933	0.948024
chr9	110500001	111000000	0.372427	0.976059
chr9	111000001	111500000	0.389297	0.969218
chr9	111500001	112000000	0.411481	0.979937
chr9	112000001	112500000	0.411237	0.990972
chr9	112500001	113000000	0.416831	0.975032
chr9	113000001	113500000	0.446855	0.913737
chr9	113500001	114000000	0.457203	0.994902
chr9	114000001	114500000	0.501273	0.986315
chr9	114500001	115000000	0.428175	0.986352
chr9	115000001	115500000	0.403321	0.974807
chr9	115500001	116000000	0.377001	0.962891
chr9	116000001	116500000	0.408691	0.995038
chr9	116500001	117000000	0.416627	0.970574
chr9	117000001	117500000	0.416593	0.985878
chr9	117500001	118000000	0.386053	0.986551
chr9	118000001	118500000	0.368075	0.980312
chr9	118500001	119000000	0.375505	0.985582
chr9	119000001	119500000	0.394053	0.969652
chr9	119500001	120000000	0.409855	0.975389
chr9	120000001	120500000	0.439823	0.959325
chr9	120500001	121000000	0.425989	0.987435
chr9	121000001	121500000	0.417351	0.972331
chr9	121500001	122000000	0.494681	0.985024
chr9	122000001	122500000	0.445925	0.9828
chr9	122500001	123000000	0.400655	0.944139
chr9	123000001	123500000	0.442071	0.988612
chr9	123500001	124000000	0.415377	0.977322
chr9	124000001	124500000	0.494835	0.993059
chr9	124500001	125000000	0.441747	0.988147
chr9	125000001	125500000	0.442459	0.971266
chr9	125500001	126000000	0.403167	0.981862
chr9	126000001	126500000	0.466253	0.986914
chr9	126500001	127000000	0.483433	0.977837
chr9	127000001	127500000	0.466225	0.992532
chr9	127500001	128000000	0.527293	0.990435
chr9	128000001	128500000	0.521733	0.979542
chr9	128500001	129000000	0.496707	0.973688
chr9	129000001	129500000	0.534261	0.987621
chr9	129500001	130000000	0.504705	0.98891
chr9	130000001	130500000	0.516881	0.989557
chr9	130500001	131000000	0.493303	0.983079
chr9	131000001	131500000	0.494539	0.977264
chr9	131500001	132000000	0.484759	0.985485
chr9	132000001	132500000	0.469207	0.986721
chr9	132500001	133000000	0.473485	0.986519
chr9	133000001	133500000	0.527487	0.969918
chr9	133500001	134000000	0.560287	0.988665
chr9	134000001	134500000	0.563035	0.970818
chr9	134500001	135000000	0.529989	0.978596
chr9	135000001	135500000	0.530885	0.989191
chr9	135500001	136000000	0.536813	0.983546
chr9	136000001	136500000	0.579439	0.972498
chr9	136500001	137000000	0.591717	0.984664
chr9	137000001	137500000	0.595333	0.975744
chr9	137500001	138000000	0.506567	0.962222
chr10	500001	1000000	0.474907	0.968049
chr10	1000001	1500000	0.472427	0.949139
chr10	1500001	2000000	0.441183	0.97655
chr10	2000001	2500000	0.395985	0.987186
chr10	2500001	3000000	0.413763	0.990545
chr10	3000001	3500000	0.459153	0.986482
chr10	3500001	4000000	0.426081	0.990998
chr10	4000001	4500000	0.392149	0.995291
chr10	4500001	5000000	0.385551	0.959239
chr10	5000001	5500000	0.410973	0.922517
chr10	5500001	6000000	0.461283	0.993041
chr10	6000001	6500000	0.455521	0.962046
chr10	6500001	7000000	0.413775	0.94697
chr10	7000001	7500000	0.428709	0.97208
chr10	7500001	8000000	0.419741	0.989682
chr10	8000001	8500000	0.426091	0.991369
chr10	8500001	9000000	0.372317	0.987771
chr10	9000001	9500000	0.361861	0.984681
chr10	9500001	10000000	0.362593	0.965089
chr10	10000001	10500000	0.376703	0.981303
chr10	10500001	11000000	0.405475	0.968504
chr10	11000001	11500000	0.437063	0.989775
chr10	11500001	12000000	0.438539	0.974093
chr10	12000001	12500000	0.450869	0.97898
chr10	12500001	13000000	0.451379	0.981097
chr10	13000001	13500000	0.443183	0.968369
chr10	13500001	14000000	0.442011	0.992812
chr10	14000001	14500000	0.426801	0.995805
chr10	14500001	15000000	0.426909	0.968098
chr10	15000001	15500000	0.440557	0.976264
chr10	15500001	16000000	0.388827	0.966286
chr10	16000001	16500000	0.394851	0.976352
chr10	16500001	17000000	0.408493	0.990536
chr10	17000001	17500000	0.397727	0.981177
chr10	18000001	18500000	0.402653	0.978774
chr10	18500001	19000000	0.386301	0.962325
chr10	19000001	19500000	0.356841	0.968173
chr10	19500001	20000000	0.374509	0.971943
chr10	20000001	20500000	0.374419	0.957596
chr10	20500001	21000000	0.384483	0.947417
chr10	21000001	21500000	0.427357	0.985034
chr10	21500001	22000000	0.392543	0.97615
chr10	22000001	22500000	0.398599	0.95708
chr10	22500001	23000000	0.403445	0.971665
chr10	23000001	23500000	0.416661	0.980938
chr10	23500001	24000000	0.390849	0.948988
chr10	24000001	24500000	0.412761	0.975764
chr10	24500001	25000000	0.412133	0.982177
chr10	25000001	25500000	0.380333	0.956113
chr10	25500001	26000000	0.389417	0.959877
chr10	26000001	26500000	0.400233	0.975203
chr10	26500001	27000000	0.408891	0.968645
chr10	27000001	27500000	0.395803	0.957312
chr10	27500001	28000000	0.389703	0.973953
chr10	28000001	28500000	0.400207	0.990464
chr10	28500001	29000000	0.419181	0.986348
chr10	29000001	29500000	0.424891	0.978639
chr10	29500001	30000000	0.436487	0.979105
chr10	30000001	30500000	0.431191	0.988605
chr10	30500001	31000000	0.429571	0.959845
chr10	31000001	31500000	0.388189	0.935502
chr10	31500001	32000000	0.409533	0.971189
chr10	32000001	32500000	0.407585	0.974112
chr10	32500001	33000000	0.377821	0.91868
chr10	33000001	33500000	0.416443	0.991636
chr10	33500001	34000000	0.411993	0.975699
chr10	34000001	34500000	0.400923	0.988339
chr10	34500001	35000000	0.429055	0.990513
chr10	35000001	35500000	0.420627	0.972604
chr10	35500001	36000000	0.419899	0.973535
chr10	36000001	36500000	0.380981	0.967353
chr10	36500001	37000000	0.388621	0.971671
chr10	37000001	37500000	0.382145	0.908558
chr10	37500001	38000000	0.410569	0.938083
chr10	42500001	43000000	0.435793	0.929887
chr10	43000001	43500000	0.492989	0.984088
chr10	43500001	44000000	0.436019	0.968962
chr10	44000001	44500000	0.435921	0.935469
chr10	44500001	45000000	0.432225	0.986055
chr10	45000001	45500000	0.414511	0.933622
chr10	48500001	49000000	0.456289	0.991105
chr10	49000001	49500000	0.450005	0.973169
chr10	51000001	51500000	0.366347	0.979137
chr10	51500001	52000000	0.363579	0.972742
chr10	52000001	52500000	0.368779	0.953789
chr10	52500001	53000000	0.376541	0.978093
chr10	53000001	53500000	0.357277	0.968674
chr10	53500001	54000000	0.353361	0.957865
chr10	54000001	54500000	0.351783	0.969995
chr10	54500001	55000000	0.345193	0.975387
chr10	55000001	55500000	0.343365	0.983534
chr10	55500001	56000000	0.343963	0.947467
chr10	56000001	56500000	0.345309	0.969219
chr10	56500001	57000000	0.352633	0.968091
chr10	57000001	57500000	0.349641	0.979448
chr10	57500001	58000000	0.360329	0.973999
chr10	58000001	58500000	0.384251	0.971898
chr10	58500001	59000000	0.386573	0.965542
chr10	59000001	59500000	0.376207	0.961286
chr10	59500001	60000000	0.401783	0.971134
chr10	60000001	60500000	0.382549	0.994677
chr10	60500001	61000000	0.381411	0.980533
chr10	61000001	61500000	0.375269	0.980961
chr10	61500001	62000000	0.379899	0.984988
chr10	62000001	62500000	0.387079	0.991676
chr10	62500001	63000000	0.412101	0.952634
chr10	63000001	63500000	0.391715	0.990965
chr10	63500001	64000000	0.401275	0.965798
chr10	64000001	64500000	0.376699	0.966418
chr10	64500001	65000000	0.354471	0.973745
chr10	65000001	65500000	0.350425	0.976659
chr10	65500001	66000000	0.355245	0.979881
chr10	66000001	66500000	0.356669	0.971285
chr10	66500001	67000000	0.361371	0.980459
chr10	67000001	67500000	0.362025	0.959733
chr10	67500001	68000000	0.393169	0.927155
chr10	68000001	68500000	0.410089	0.988349
chr10	68500001	69000000	0.431635	0.980151
chr10	69000001	69500000	0.461249	0.987944
chr10	69500001	70000000	0.485557	0.990196
chr10	70000001	70500000	0.462719	0.984376
chr10	70500001	71000000	0.488905	0.982203
chr10	71000001	71500000	0.498799	0.995326
chr10	71500001	72000000	0.513339	0.989157
chr10	72000001	72500000	0.459641	0.975315
chr10	72500001	73000000	0.397599	0.980804
chr10	73000001	73500000	0.399873	0.96625
chr10	73500001	74000000	0.463493	0.916031
chr10	74000001	74500000	0.384939	0.977276
chr10	74500001	75000000	0.400151	0.982846
chr10	75000001	75500000	0.459667	0.985836
chr10	75500001	76000000	0.415787	0.97749
chr10	76000001	76500000	0.405845	0.970603
chr10	76500001	77000000	0.391671	0.952613
chr10	77000001	77500000	0.437249	0.99597
chr10	77500001	78000000	0.468541	0.977737
chr10	78000001	78500000	0.468111	0.977706
chr10	78500001	79000000	0.474131	0.985838
chr10	79000001	79500000	0.527295	0.995358
chr10	80000001	80500000	0.451429	0.938009
chr10	80500001	81000000	0.421269	0.952392
chr10	81000001	81500000	0.354875	0.983848
chr10	81500001	82000000	0.373355	0.96304
chr10	82000001	82500000	0.375147	0.974097
chr10	82500001	83000000	0.372613	0.987129
chr10	83000001	83500000	0.366259	0.972106
chr10	83500001	84000000	0.389967	0.969843
chr10	84000001	84500000	0.416725	0.964581
chr10	84500001	85000000	0.407375	0.950629
chr10	85000001	85500000	0.384775	0.960525
chr10	85500001	86000000	0.409247	0.961027
chr10	86000001	86500000	0.472277	0.985076
chr10	86500001	87000000	0.452483	0.977909
chr10	87500001	88000000	0.382977	0.982782
